extract_date	tx_incid		R	taux_occupation_sae	tx_pos
2020-06-28	5.30540343112279	0.95	11.7	1.47060647017248
2020-06-29	5.42469299674669	0.97	11.7	1.43195084606332
2020-06-30	5.51266905139431	0.99	11.3	1.40062283579715
2020-07-01	5.45600650772296	1.01	11	1.33372699967923
2020-07-02	5.57976943205776	1.03	10.8	1.29736401427031
2020-07-03	5.83027751986794	1.04	10.5	1.30199661680675
2020-07-04	5.84966207428182	1.06	10.2	1.28932812299724
2020-07-05	5.68265668240837	1.07	10.3	1.25163803324345
2020-07-06	5.68862116068956	1.08	10.3	1.23534345138446
2020-07-07	5.46644434471505	1.09	10.1	1.16560047819507
2020-07-08	5.57380495377656	1.1	9.9	1.1631018538686
2020-07-09	5.74379258479061	1.12	9.6	1.15486665967111
2020-07-10	5.89588678096108	1.13	9.3	1.14726747812967
2020-07-11	5.89588678096108	1.15	9.3	1.13717414812599
2020-07-12	5.91527133537496	1.16	9.4	1.14081453064699
2020-07-13	6.21200412986441	1.17	9.2	1.16087899104401
2020-07-14	5.63046749744791	1.19	9.2	1.21858339680122
2020-07-15	5.84966207428182	1.21	9	1.21712853224786
2020-07-16	6.24629987998128	1.23	9	1.24869213732335
2020-07-17	6.40883191314384	1.26	8.9	1.22755106703834
2020-07-18	6.54899715275191	1.29	8.9	1.23009015619792
2020-07-19	6.65934000095402	1.33	8.9	1.24019727634239
2020-07-20	6.89344577349092	1.36	8.7	1.24421693459181
2020-07-21	8.25036458246274	1.39	8.5	1.25497863383566
2020-07-22	8.71857612753653	1.41	8.3	1.30249985520354
2020-07-23	8.96461085663582	1.42	8.1	1.33062722296859
2020-07-24	9.42536680385812	1.42	7.6	1.3959497360924
2020-07-25	9.68929496780099	1.42	7.3	1.42826684719655
2020-07-26	9.79516445729219	1.41	7.3	1.43581247226843
2020-07-27	10.378192209279		1.4	7.4	1.49431580303372
2020-07-28	10.7733388954081	1.39	7.1	1.50962713776784
2020-07-29	11.2176925273572	1.38	7	1.51792433985525
2020-07-30	11.8245781924687	1.37	7.1	1.55357989475623
2020-07-31	12.3554167594951	1.37	6.9	1.58734415828231
2020-08-01	12.6059248473053	1.36	6.8	1.60763999817443
2020-08-02	12.589522532032		1.36	6.8	1.60177118746965
2020-08-03	13.4707741980785	1.36	7.1	1.68938124588594
2020-08-04	14.4400019187727	1.36	7.2	1.80787332192056
2020-08-05	15.1751238669299	1.36	7.1	1.9095599962473
2020-08-06	16.0802334461012	1.36	7.2	2.0131872727137
2020-08-07	17.0703368407796	1.36	7.1	2.13365141786803
2020-08-08	17.3864541896829	1.36	7.2	2.16883829506245
2020-08-09	17.67125802761		1.37	7.3	2.20296417743426
2020-08-10	18.8671359229895	1.37	7.4	2.34514586499611
2020-08-11	19.8840794699332	1.38	7.3	2.48185833213909
