282
-172.57799
125.89910
5150.18206
5233.57825
115
52664
1;gaubretiere;2969;97;-80,9663290546867;5220,60180596203;
2;damvix;801;68;-56,3193762961468;5150,18205891803;
3;saint-hilaire-de-loulay;4235;104;-101,112757375953;5226,16155229426;
4;sainte-radegonde-des-noyers;804;25;-80,5654309735689;5155,74180525026;
5;bretignolles-sur-mer;4157;152;-142,52711810115;5185,3863726937;
6;mormaison;1053;68;41,7817374839762;5215,82042411632;
7;jonchere;387;33;-104,735276663539;5163,14738736479;
8;liez-85;268;31;-53,7102873157126;5155,74180525026;
9;vaire;1504;53;-133,701129384008;5181,68358163644;
10;saint-martin-de-fraigneau;835;61;-57,4765360311228;5163,14738736479;
11;vouvant;852;42;-59,8839184467296;5177,98079057917;
12;saint-vincent-sterlanges;718;160;-82,5632611939119;5196,50586535816;
13;breuil-barret;645;43;-52,1588847431789;5187,24332796867;
14;poiroux;902;35;35,6100254832434;5171,09782461988;
15;saint-jean-de-beugne;571;42;-82,8942708611475;5172,42104424695;
16;loge-fougereuse;363;35;-53,4639656909028;5183,5405369114;
17;lairoux;603;45;-95,7648684195911;5165,00434263975;
18;saint-vincent-sur-graon;1320;27;-105,849678039333;5172,42104424695;
19;saint-germain-de-princay;1495;61;-76,2359311031336;5194,66002957586;
20;guyonniere;2706;118;-94,8525114950747;5222,458761237;
21;poire-sur-velluire;627;36;-69,0139751205077;5159,44459630753;
22;saligny-85;1754;75;-107,834321134239;5203,92256696535;
23;saint-sulpice-en-pareds;392;29;-63,6671790016934;5181,68358163644;
24;landeronde;2172;120;-119,547169417263;5189,10028324363;
25;talmont-saint-hilaire;6991;78;29,2310198583876;5166,9280148707;
26;saint-valerien-85;493;34;-71,3949771147089;5174,26688002925;
27;fontaines-85;820;77;-62,6046476402323;5161,30155158249;
28;auzay;614;44;-66,4173560699802;5163,14738736479;
29;poire-sur-vie;7837;108;-115,51756885829;5200,21977590809;
30;saint-benoist-sur-mer;349;22;-103,489273246395;5161,30155158249;
31;reaumur;814;36;-60,9887448825068;5194,66002957586;
32;saint-georges-de-montaigu;3877;115;-98,6774051685083;5220,60180596203;
33;maillezais;968;47;-56,267894468705;5155,74180525026;
34;saint-laurent-sur-sevre;3446;218;-67,0500064151646;5220,60180596203;
35;rocheserviere;2970;105;-115,159808096785;5218,74485068707;
36;bois-de-cene;1669;39;-144,26581615242;5218,74485068707;
37;saint-georges-de-pointindoux;1545;100;-123,400602923838;5187,24332796867;
38;saint-andre-treize-voies;1333;70;-107,566870404552;5218,74485068707;
39;mallievre;241;1204;-65,8258801034258;5216,89901490477;
40;belleville-sur-vie;3859;254;-109,13630878781;5202,06561169038;
41;mesnard-la-barotiere;1248;105;-83,626126868826;5211,33926857254;
42;saint-juire-champgillon;418;20;74,3509780320066;5179,24841274292;
43;chapelle-themer;355;23;-71,3510566459494;5177,98079057917;
44;saint-paul-mont-penit;689;41;-126,86386244136;5203,92256696535;
45;moutiers-les-mauxfaits;1856;201;43,8908059600945;5169,60781260284;
46;couture-85;197;28;-96,9230853679762;5172,42104424695;
47;chateau-d-olonne;13353;427;-132,671741547715;5170,56408897198;
48;saint-mars-la-reorthe;895;96;-70,95547624442;5211,33926857254;
49;coex;3025;76;-134,767073655829;5190,94611902593;
50;cheffois;964;51;-59,7734320955484;5189,10028324363;
51;saint-sulpice-le-verdon;901;64;-107,633737540589;5215,0420596298;
52;givre;428;34;-105,947033568688;5166,86129791472;
53;velluire;555;58;-69,0139751205077;5159,44459630753;
54;saint-maixent-sur-vie;929;86;-139,72261789541;5196,50586535816;
55;île-d-elle;1447;75;-72,9370894658796;5152,02789470033;
56;saint-michel-le-cloucq;1260;71;-57,4237820021796;5168,70713369702;
57;mareuil-sur-lay-dissais;2737;106;59,8345490615194;5174,40031394122;
58;saint-jean-de-monts;8192;132;-157,359948708604;5202,06561169038;
59;saint-mathurin;1936;82;21,8095749207394;5177,79175920388;
60;rosnay-85;558;39;-99,4430393537158;5174,26688002925;
61;genetouze-85;1735;132;-115,589175371282;5196,50586535816;
62;copechagniere;901;93;-102,663990192021;5209,48231329758;
63;mervent;1068;48;-57,3709842425283;5174,26688002925;
64;saint-aubin-des-ormeaux;1299;102;-79,6513804366819;5224,3045970193;
65;chapelle-achard;1745;80;-126,099914143229;5179,82662636147;
66;pineaux;587;33;-90,4350372140044;5179,82662636147;
67;fenouiller;4328;243;-146,119122067443;5194,66002957586;
68;saint-hilaire-la-foret;636;58;-116,194962388753;5165,00434263975;
69;sainte-foy-85;1816;116;-127,452121693807;5176,12383530421;
70;beaulieu-sous-la-roche;2053;80;-123,362496493714;5189,10028324363;
71;tranche-sur-mer;2728;154;-110,04517730961;5152,02789470033;
72;monsireigne;913;44;-71,1316184910391;5196,50586535816;
73;sainte-pexine;240;15;-86,6403449021452;5177,98079057917;
74;saint-denis-du-payre;378;23;-97,10130203186;5161,30155158249;
75;reorthe;1029;43;-80,2206776304048;5181,68358163644;
76;vix-85;1760;61;-66,4984765386381;5155,74180525026;
77;saint-andre-goule-d-oie;1672;82;-91,2852505499465;5207,62535802261;
78;chavagnes-en-paillers;3335;82;-94,9707214282341;5215,0420596298;
79;grand-landes;517;25;-125,555984621517;5205,77952224031;
80;saint-denis-la-chevasse;2132;54;-102,727623781241;5205,77952224031;
81;grosbreuil;2052;56;-123,666598793824;5174,26688002925;
82;bazoges-en-paillers;1118;97;-86,1065341730085;5215,0420596298;
83;bernardiere;1672;116;-95,9676834027291;5231,72129862649;
84;herbergement;2733;163;-105,067938116338;5216,89901490477;
85;pommeraie-sur-sevre;1058;67;-58,3211576528132;5207,62535802261;
86;chaille-sous-les-ormeaux;1269;72;48,2533805639046;5179,83774585414;
87;longeves-85;1226;104;-65,7183027697024;5168,70713369702;
88;moreilles;360;18;-83,0466921377904;5161,30155158249;
89;nieul-le-dolent;2278;82;-115,910276838552;5179,82662636147;
90;bouin-85;2200;42;-151,76401839212;5222,458761237;
91;fontenay-le-comte;14339;421;-62,5472201596434;5166,86129791472;
92;notre-dame-de-riez;1927;131;-146,028925962166;5198,36282063312;
93;peault;531;58;-93,1257912739397;5170,56408897198;
94;saint-michel-en-l-herm;2186;39;-95,9405450302299;5153,8848499753;
95;girouard;873;34;-122,316140791678;5177,98079057917;
96;sainte-florence-85;1123;65;-87,5358900127583;5203,92256696535;
97;rabateliere;860;104;-95,0296896236659;5211,33926857254;
98;tardiere;1298;63;-55,9581050190976;5189,10028324363;
99;palluau;1020;137;-123,057954179936;5203,92256696535;
100;île-d-olonne;2710;140;-136,331277098764;5177,98079057917;
101;saint-martin-des-tilleuls;953;67;-79,6513804366819;5224,3045970193;
102;bretonniere-la-claye;619;37;-95,7063033369659;5168,70713369702;
103;saint-malo-du-bois;1476;103;-68,3364392300938;5218,74485068707;
104;olonne-sur-mer;13618;298;-136,415196438971;5174,26688002925;
105;saint-hilaire-de-voust;647;34;-50,933789041742;5181,68358163644;
106;aiguillon-sur-mer;2312;264;-99,8086487427826;5152,02789470033;
107;saint-martin-lars-en-sainte-hermine;396;21;-74,9481675724877;5180,72730526729;
108;bouille-courdault;481;49;-52,4155099393689;5157,58764103256;
109;caillere-saint-hilaire;1071;70;-69,5854401269836;5183,76292676469;
110;pouzauges;5460;148;-63,4514644995026;5202,06561169038;
111;essarts-85;5063;90;-93,936903347462;5200,21977590809;
112;mouilleron-le-captif;4647;235;-110,542100099544;5194,66002957586;
113;foussais-payre;1211;35;-52,3167364719148;5173,93329524931;
114;dompierre-sur-yon;4066;121;-104,157304030982;5196,50586535816;
115;challans;18686;288;-143,222350109881;5209,48231329758;
116;chapelle-hermier;847;47;21,3379810767145;5190,99059699659;
117;doix;883;66;-61,3645293751292;5157,58764103256;
118;saint-germain-l-aiguiller;408;48;-63,5692289962658;5190,94611902593;
119;taillee;551;47;-71,5919253690968;5157,58764103256;
120;chaize-giraud;939;346;-139,938285091181;5187,24332796867;
121;sallertaine;2770;56;-149,560140437735;5209,48231329758;
122;givrand;1957;167;-144,98242890513;5189,10028324363;
123;saint-martin-des-fontaines;162;28;-68,8345319175;5175,20091741306;
124;chateauneuf-85;892;56;-145,576662798783;5216,89901490477;
125;saint-urbain-85;1663;101;-153,314819338687;5211,33926857254;
126;apremont-85;1597;53;-133,330526608018;5198,36282063312;
127;sainte-hermine;2612;75;-80,2946760777463;5176,12383530421;
128;serigne;1021;54;-65,0603060672563;5170,56408897198;
129;garnache;4493;75;-139,333517180244;5213,18510435484;
130;saint-vincent-sur-jard;1229;83;-118,821017431046;5161,30155158249;
131;oie;1143;81;-86,2670001983995;5203,92256696535;
132;treize-vents;1144;59;-64,5599729629857;5216,89901490477;
133;verrie-85;3747;86;-75,8820091960598;5222,458761237;
134;saint-cyr-des-gats;521;24;-64,9804497955789;5177,98079057917;
135;commequiers;3021;75;-140,905735847506;5200,21977590809;
136;corpe;912;53;-90,5738964453723;5170,56408897198;
137;rochetrejoux;869;79;-74,8495037686223;5203,92256696535;
138;lucon;9636;305;-89,3807992312675;5165,00434263975;
139;epine-85;1743;194;-172,577990946144;5224,3045970193;
140;oulmes;738;79;-51,1214886129594;5159,44459630753;
141;sainte-cecile-85;1497;45;-85,0778280842146;5198,36282063312;
142;thouarsais-bouildroux;715;41;-66,1935067906252;5183,5405369114;
143;longeville-sur-mer;2377;62;39,1330478233926;5162,16887201032;
144;sables-d-olonne;14603;1653;-136,4988183752;5170,56408897198;
145;bournezeau;3071;50;-89,0795442553151;5185,3863726937;
146;saint-laurent-de-la-salle;371;19;-70,0769811444281;5177,98079057917;
147;saint-maurice-le-girard;603;52;-61,0829415380974;5185,3863726937;
148;faymoreau;232;21;-48,4316838898545;5176,12383530421;
149;clouzeaux;2529;95;-115,838846920602;5183,5405369114;
150;roche-sur-yon;52664;601;-109,372455169784;5189,10028324363;
151;antigny-85;1029;46;-58,5557974062105;5183,5405369114;
152;thorigny;1112;34;-95,4713673051836;5183,5405369114;
153;flocelliere;2445;83;-65,9282618653088;5207,62535802261;
154;saint-gilles-croix-de-vie;7250;707;-147,905422961842;5192,6140429256;
155;brouzils;2595;62;-100,067233976268;5213,18510435484;
156;angles-85;2433;70;-107,355072409679;5159,44459630753;
157;saint-aubin-la-plaine;480;41;-80,343925123651;5172,42104424695;
158;falleron;1511;52;-129,200405386054;5213,18510435484;
159;chaix;433;58;-66,4173560699802;5163,14738736479;
160;marillet;115;27;-49,6909321966191;5177,98079057917;
161;meilleraie-tillay;1539;76;-64,7806042616979;5196,50586535816;
162;mache;1354;74;-128,251014488614;5198,36282063312;
163;chasnais;651;60;-93,1828105600365;5166,86129791472;
164;saint-maurice-des-noues;640;29;-53,4804517536032;5181,68358163644;
165;marsais-sainte-radegonde;519;35;-67,5702448318737;5174,26688002925;
166;gue-de-velluire;556;43;-67,7772417506434;5155,74180525026;
167;soullans;4088;99;-145,893403748481;5203,92256696535;
