290
139.22777
231.87244
5163.14739
5289.17572
18
66381
1;parnay-18;50;2;195,188580523078;5209,48231329758;
2;saint-pierre-les-bois;322;15;174,233015469447;5189,10028324363;
3;concressault;224;30;194,127162972427;5279,90206034158;
4;morogues;436;14;196,3077877275;5252,10332868044;
5;ardenais;204;11;180,648187274929;5187,24332796867;
6;saint-doulchard;9197;383;177,877861659872;5237,28104495872;
7;lugny-bourbonnais;33;6;205,009317690282;5218,74485068707;
8;chapelotte;184;6;194,619229015307;5265,07977661986;
9;saint-amand-montrond;10761;533;190,988511072785;5195,4272745697;
10;uzay-le-venon;415;11;187,700109446278;5205,77952224031;
11;lignieres-18;1485;67;165,78921476866;5198,58521048641;
12;chambon-18;159;11;176,996171344647;5202,47703291897;
13;faverdines;146;7;188,281198521741;5187,24332796867;
14;rians-18;1036;31;197,75274963319;5246,54358234821;
15;vierzon;26946;361;157,346920338092;5250,25749289814;
16;culan;791;39;179,707132174004;5176,12383530421;
17;bue;364;57;211,142161283979;5259,52003028763;
18;neuvy-deux-clochers;316;19;202,408224358198;5257,66307501266;
19;mery-es-bois;604;6;178,409271312863;5261,37698556259;
20;preuilly;459;30;165,262158169297;5237,28104495872;
21;corquoy;239;10;174,800548463485;5213,18510435484;
22;moulins-sur-yevre;697;45;190,553307090488;5235,42408968375;
23;saint-martin-d-auxigny;2176;90;182,58044796914;5248,40053762317;
24;saint-maur-18;249;9;175,68010104264;5179,45968310355;
25;groutte;128;43;191,9794026374;5190,94611902593;
26;precy;329;22;222,031688486277;5237,28104495872;
27;etrechy-18;431;13;206,021153458505;5244,20848888867;
28;bannay-18;771;30;217,083111642696;5268,78256767712;
29;chapelle-montlinard;496;28;225,53327767487;5244,69774656591;
30;vorly;251;13;188,498892751624;5220,60180596203;
31;menetou-salon;1665;44;188,757488199519;5252,10332868044;
32;drevant;574;118;191,920049835622;5192,80307430089;
33;soulangis;472;34;190,195329338189;5246,54358234821;
34;saint-loup-des-chaumes;299;16;181,358390804849;5205,77952224031;
35;charentonnay;322;14;218,042014470179;5242,84079129094;
36;jalognes;281;10;210,149751852147;5252,10332868044;
37;menetou-couture;347;11;221,047070533073;5229,86434335152;
38;sury-pres-lere;558;31;215,419057680655;5279,90206034158;
39;chautay;257;17;225,047010285801;5224,3045970193;
40;chaumont-18;50;23;209,195365843627;5207,62535802261;
41;pondy;134;20;201,713137855487;5203,92256696535;
42;lissay-lochy;218;9;183,381775163842;5222,458761237;
43;bessais-le-fromental;313;12;209,519398955457;5198,36282063312;
44;argenvieres;480;32;226,936059201479;5240,98383601598;
45;saint-eloy-de-gy;1529;49;177,710749031474;5242,84079129094;
46;croisy;155;11;212,602255382514;5218,74485068707;
47;arcomps;301;14;185,621968640968;5190,94611902593;
48;gron-18;475;18;208,089645970448;5239,13800023368;
49;givardon;310;14;214,267022222098;5207,62535802261;
50;saint-germain-des-bois-18;573;19;186,084627952135;5216,89901490477;
51;coust;455;20;198,274755757654;5192,80307430089;
52;levet;1366;52;183,496247326879;5218,74485068707;
53;berry-bouy;1216;39;174,038612993466;5239,13800023368;
54;plaimpied-givaudins;1744;43;185,795156166204;5226,16155229426;
55;reigny;257;10;207,371765546765;5259,52003028763;
56;chapelle-saint-ursin;3205;409;175,464668142391;5233,57825390145;
57;chavannes-18;183;7;180,612575337815;5209,48231329758;
58;mereau;2396;128;154,975553905697;5244,69774656591;
59;vouzeron;550;10;168,516800708873;5255,81723923036;
60;quincy;876;48;163,898517130023;5240,98383601598;
61;verdigny;284;56;212,19826494894;5265,07977661986;
62;saint-hilaire-de-court;670;57;152,312314342049;5250,25749289814;
63;villequiers;526;17;212,072099521596;5233,57825390145;
64;morlac;335;10;176,613494508696;5194,66002957586;
65;chassy-18;256;14;215,926719427932;5231,72129862649;
66;saint-ceols;18;5;198,886573770794;5250,25749289814;
67;chaumoux-marcilly;101;6;210,61169247961;5239,13800023368;
68;chery;221;16;155,121372450698;5239,13800023368;
69;cogny-18;39;2;200,25790021656;5209,48231329758;
70;gracay;1500;47;139,943903174245;5240,98383601598;
71;saint-jeanvrin;165;9;170,680437123332;5179,82662636147;
72;villegenon;237;7;195,565734399873;5274,34231400935;
73;barlieu;412;14;197,88446774906;5279,90206034158;
74;ivoy-le-pre;889;9;187,085571719673;5265,07977661986;
75;couy;380;20;214,395140588164;5239,13800023368;
76;veaugues;658;23;207,56779754097;5253,9602839554;
77;sainte-gemme-en-sancerrois;405;27;212,000624198517;5269,96123389955;
78;bengy-sur-craon;671;19;208,545583451862;5226,16155229426;
79;allogny;1018;20;174,970307123523;5250,25749289814;
80;sidiailles;309;9;177,321481478624;5170,56408897198;
81;dampierre-en-gracay;238;25;147,36969575251;5246,54358234821;
82;serruelles;50;6;181,133648334556;5213,18510435484;
83;chezal-benoît;872;18;161,017292734629;5207,62535802261;
84;saint-michel-de-volangis;470;26;189,053988331355;5242,84079129094;
85;celette;183;7;192,097704145147;5187,24332796867;
86;saint-georges-sur-la-pree;636;27;146,017923947356;5250,25749289814;
87;farges-en-septaine;987;40;200,711094190082;5233,57825390145;
88;sainte-thorette;472;17;166,576180269591;5235,42408968375;
89;gardefort;139;16;213,790038620568;5255,81723923036;
90;saint-martin-des-champs-18;336;17;220,563238458566;5242,84079129094;
91;sury-en-vaux;729;46;210,875649642689;5266,93673189482;
92;genouilly-18;715;20;142,331163641833;5246,54358234821;
93;vailly-sur-sauldre;790;43;199,263350894317;5276,19926928431;
94;baugy-18;1425;63;206,958032189219;5235,42408968375;
95;saint-bouize;332;22;217,494570380357;5257,66307501266;
96;flavigny-18;200;15;212,550675876201;5222,54771717831;
97;saulzais-le-potier;541;16;191,001613405726;5181,68358163644;
98;mehun-sur-yevre;6820;278;167,628121725786;5242,84079129094;
99;ainay-le-vieil;227;16;194,58168089899;5189,10028324363;
100;guerche-sur-l-aubois;3339;63;223,92180403623;5220,60180596203;
101;foecy;2059;127;163,795552868711;5244,69774656591;
102;farges-allichamps;225;27;184,066305216537;5200,21977590809;
103;poisieux;214;20;159,018896712255;5229,40844415228;
104;trouy;3827;165;178,155970405658;5228,01850756922;
105;sens-beaujeu;430;19;203,537051023054;5261,37698556259;
