353
263.54859
383.82172
4840.68210
4939.01177
12
142205
1;grau-du-roi;8178;149;333,874310872567;4840,68210009557;
2;domazan;921;80;372,357132849691;4885,16007075339;
3;mages;1855;146;330,637779300111;4918,51854874676;
4;jonquieres-saint-vincent;3120;146;366,063470755043;4873,46236447038;
5;calmette;1942;174;341,756646568463;4883,31423497109;
6;bez-et-esparon;360;43;281,445485453428;4888,87398130332;
7;villevieille;1681;203;329,141868687363;4868,48083175671;
8;arrigas;202;9;278,699306320504;4890,71981708562;
9;arpaillargues-et-aureillac;1024;74;349,739342254812;4892,64348931657;
10;moussac-30;1241;167;337,373434036534;4890,71981708562;
11;senechas;227;15;318,235048064752;4927,79220562892;
12;saint-laurent-le-minier;365;27;292,280330086317;4885,16007075339;
13;saint-victor-des-oules;281;58;358,305487888009;4898,13651869281;
14;sardan;282;45;324,67402605518;4877,75448863886;
15;roquemaure-30;5424;206;382,281337617206;4898,13651869281;
16;lussan-30;480;10;348,392329760858;4909,25601135727;
17;aramon;3816;122;375,341257292862;4879,60032442116;
18;laval-saint-roman;231;22;358,522149579068;4925,79069694931;
19;saint-dionisy;898;262;339,750452597461;4870,33778703167;
20;connaux;1563;163;367,422939804511;4901,83930975008;
21;corconne;555;42;315,321009112006;4877,75448863886;
22;codognan;2441;524;340,129507794024;4862,92108542448;
23;lasalle;1076;106;307,6900715247;4898,13651869281;
24;baron-30;331;32;342,418094953763;4896,27956341785;
25;cadiere-et-cambo;203;16;304,813154670329;4887,85098797819;
26;cannes-et-clairan;469;38;327,071268139416;4883,31423497109;
27;sauve-30;1920;60;316,303370915329;4885,16007075339;
28;concoules;243;14;313,900219119782;4935,19778774344;
29;poulx;4032;338;353,771519287766;4883,31423497109;
30;quissac-30;2728;116;320,396605848086;4883,31423497109;
31;aubais;2412;204;333,341312253415;4864,77804069944;
32;rivieres-30;334;33;341,163559636127;4920,37550402172;
33;venejan;1206;65;372,012103721948;4914,8157576895;
34;redessan;3763;241;360,950992621822;4874,04057808894;
35;beaucaire-30;15946;184;371,852882844804;4870,33778703167;
36;aigues-mortes;8341;144;337,717782865675;4844,3960106455;
37;ponteils-et-bresis;336;12;315,135022384324;4937,05474301841;
38;saint-hippolyte-du-fort;3830;130;308,122490593573;4888,87398130332;
39;nages-et-solorgues;1541;249;339,845401700067;4868,48083175671;
40;mejannes-le-clap;586;15;345,244001969771;4918,51854874676;
41;clarensac;3820;263;338,31878219136;4872,19474230664;
42;mialet-30;586;19;315,326300195192;4905,5532203;
43;bonnevaux-30;98;11;320,433142307403;4933,44090790246;
44;mandagout;386;25;289,204915508675;4894,43372763555;
45;montaren-et-saint-mediers;1504;77;350,412297944281;4896,27956341785;
46;cros-30;253;14;306,702612700369;4890,71981708562;
47;cailar;2362;78;340,50753478164;4855,51550330995;
48;saint-etienne-de-l-olm;344;82;334,370021314217;4899,10391455462;
49;lamelouze;99;11;314,881448592186;4914,8157576895;
50;tavel;1790;89;375,832769617015;4894,43372763555;
51;boissieres-30;527;158;339,939753632514;4866,63499597441;
52;saint-martin-de-valgalgues;4153;316;325,69401164227;4911,11296663223;
53;liouc;244;25;319,150884488923;4881,45727969613;
54;saint-benezet;289;45;332,039204218404;4890,71981708562;
55;moulezan;551;48;330,983851165938;4885,16007075339;
56;saint-hippolyte-de-montaigu;243;59;358,4065009348;4896,27956341785;
57;montfrin;3117;203;368,662849627758;4879,60032442116;
58;saint-christol-de-rodieres;166;20;358,319354823567;4922,23245929669;
59;treves-30;112;4;270,946127661921;4900,91639185893;
60;saint-martial-30;198;11;298,449978505913;4896,27956341785;
61;saint-felix-de-pallieres;220;11;314,526448450573;4894,43372763555;
62;saint-paulet-de-caisson;1771;104;366,28200715298;4922,23245929669;
63;saint-jean-de-valeriscle;727;89;329,309651160127;4918,51854874676;
64;saint-nazaire-30;1208;180;368,682545894665;4914,57112885088;
65;saint-denis-30;250;68;338,508853731452;4920,37550402172;
66;manduel;5690;215;358,377192156532;4872,19474230664;
67;salles-du-gardon;2547;120;321,524251405144;4914,8157576895;
68;combas;569;35;330,111166288603;4875,8975333639;
69;saint-bresson-30;55;6;292,1982411779;4887,01702602836;
70;cardet;859;103;326,521111310691;4894,43372763555;
71;angles-30;8240;467;381,563597921204;4887,51740319826;
72;notre-dame-de-la-rouviere;437;26;295,702146660101;4898,13651869281;
73;navacelles;308;27;338,98792149536;4911,11296663223;
74;plantiers;243;7;298,029654761447;4905,5532203;
75;saint-jean-du-gard;2684;64;310,091671048403;4903,69626502504;
76;cruviers-lascours;643;116;337,278514819546;4892,57677236058;
77;causse-begon;12;1;268,358436521312;4899,05943658396;
78;saint-genies-de-malgoires;2784;241;337,562618528114;4887,01702602836;
79;seynes;145;10;343,266605275779;4905,5532203;
80;cabrieres-30;1397;94;357,876872169802;4881,45727969613;
81;generac-30;3982;164;349,503430846167;4862,92108542448;
82;potelieres;324;50;338,604954704933;4918,51854874676;
83;gailhan;209;37;323,518770460305;4874,04057808894;
84;vallabregues;1336;93;371,54155424165;4875,8975333639;
85;sernhac;1644;184;364,451139152198;4883,31423497109;
86;bragassargues;143;19;324,401563421187;4883,31423497109;
87;pont-saint-esprit;10437;564;370,368510553236;4920,37550402172;
88;saint-andre-de-roquepertuis;534;43;354,539305514577;4918,51854874676;
89;lanuejols-30;346;5;270,069129786908;4907,13218825836;
90;aigaliers;489;17;344,888816797886;4899,99347396778;
91;saint-michel-d-euzet;583;56;361,382662619345;4914,8157576895;
92;carnas;430;27;319,597064666268;4872,19474230664;
93;saint-alexandre;1090;84;369,249638575499;4916,67271296446;
94;castillon-du-gard;1453;83;364,144761610586;4888,87398130332;
95;gagnieres;1104;98;330,262814250557;4925,93525035395;
96;aubussargues;353;41;346,512216077553;4894,43372763555;
97;anduze;3287;225;318,345738339346;4898,13651869281;
98;vers-pont-du-gard;1741;90;362,087756696664;4889,09637115661;
99;alzon;220;8;275,31264741338;4888,87398130332;
100;cornillon;914;58;357,295504985549;4916,67271296446;
101;molieres-sur-ceze;1595;183;330,543939526006;4920,37550402172;
102;bernis;3178;248;343,954793254189;4866,63499597441;
103;robiac-rochessadoule;866;83;325,31748801235;4923,58903740175;
104;sanilhac-sagries;867;39;354,166505429169;4887,57300066158;
105;massillargues-attuech;688;109;321,190683135655;4894,43372763555;
106;saint-come-et-maruejols;798;61;336,981287414883;4872,19474230664;
107;peyremale;284;32;320,97805219306;4925,93525035395;
108;salinelles;504;57;327,712041254707;4870,33778703167;
