262
108.10090
160.75921
5388.31711
5457.81394
31
86110
1;chanteloup-les-vignes;9626;2890;148,382038429601;5446,69445030841;
2;vieille-eglise-en-yvelines;811;84;137,748378501018;5411,80148232735;
3;sainte-mesme;942;115;144,035973942959;5396,27867056777;
4;chambourcy;5872;746;148,629900553206;5437,43191291892;
5;chaufour-les-bonnieres;422;139;108,173282609799;5450,40836085834;
6;tertre-saint-denis;114;39;118,094639788107;5441,13470397619;
7;breviaires;1261;64;133,323298611259;5415,19292759001;
8;boissy-mauvoisin;624;122;115,581818684063;5444,84861452611;
9;conde-sur-vesgre;1139;106;122,234033708703;5418,89571864727;
10;boinville-en-mantois;312;63;129,051851815433;5441,13470397619;
11;orcemont;847;80;133,632123906078;5402,21647965059;
12;rennemoulin;111;49;150,048291106573;5430,01521131173;
13;adainville;759;74;121,051401040232;5417,04988286497;
14;oinville-sur-montcient;1115;288;134,868051579714;5452,25419664064;
15;bazainville;1425;118;122,071787808822;5426,31242025447;
16;meulan-en-yvelines;8855;2559;138,559347521197;5450,40836085834;
17;rambouillet;26159;743;134,679554367273;5409,63318125778;
18;marcq-78;707;149;132,881198415334;5433,72912186166;
19;montesson;15193;2064;157,105587227263;5439,28886819389;
20;tartre-gaudran;31;7;117,422139286724;5415,19292759001;
21;vesinet;16249;3249;154,72178721799;5437,43191291892;
22;maisons-laffitte;22817;3380;157,000829706388;5442,99165925115;
23;bailly-78;3914;599;152,437020845705;5431,87216658669;
24;maurepas-78;18679;2245;140,475694656367;5422,6096291972;
25;tessancourt-sur-aubette;947;217;139,775023480765;5450,40836085834;
26;saint-leger-en-yvelines;1484;42;129,610835561058;5417,04988286497;
27;montchauvet-78;288;36;119,391183659597;5437,43191291892;
28;behoust;476;89;126,869855816467;5430,01521131173;
29;falaise-78;618;206;133,87643308168;5442,99165925115;
30;feucherolles;2908;226;143,853020354541;5433,72912186166;
31;goussonville;617;132;129,094757110134;5439,28886819389;
32;orsonville;332;34;135,28261832523;5390,48541488959;
33;villiers-le-mahieu;704;103;130,442528125646;5433,72912186166;
34;galluis;1142;252;131,837267158993;5426,31242025447;
35;moisson;924;95;121,421396443851;5455,96810719057;
36;dannemarie-78;242;70;118,488232862261;5422,6096291972;
37;brueil-en-vexin;687;93;132,665656195315;5452,04292628002;
38;allainville-78;302;18;140,10710117582;5388,31711382002;
39;cernay-la-ville;1643;168;144,427083813298;5411,49013653275;
40;celle-les-bordes;934;41;143,2977689081;5407,77622598282;
41;bourdonne;490;45;122,19342695878;5420,75267392224;
42;soindres;597;115;121,706312951975;5442,99165925115;
43;jeufosse;427;119;112,997556728949;5452,25419664064;
44;evecquemont;786;314;142,205646140176;5450,40836085834;
45;houilles;31557;7123;160,759205534874;5439,28886819389;
46;gazeran;1238;47;129,825574049678;5407,77622598282;
47;flexanville;574;64;126,82756036849;5431,87216658669;
48;breval;1979;173;111,96934056451;5442,99165925115;
49;nezel;1042;795;133,87643308168;5442,99165925115;
50;hargeville;397;56;126,700862883;5437,43191291892;
51;breuil-bois-robert;709;189;125,35749503817;5442,99165925115;
52;boinville-le-gaillard;617;49;137,558740890889;5392,03102436995;
53;port-marly;4803;3335;154,77347602822;5435,57495764396;
54;richebourg-78;1510;143;120,180773026751;5429,09229342058;
55;civry-la-foret;357;37;118,25210249639;5433,72912186166;
56;guerville-78;2079;208;126,616428822159;5441,13470397619;
57;bonnieres-sur-seine;4344;567;115,427368706869;5452,25419664064;
58;mureaux;30859;2573;139,821911407393;5448,55140558338;
59;fourqueux;4085;1113;151,117415422924;5435,57495764396;
60;emance;850;70;127,501730820744;5402,21647965059;
61;villiers-saint-frederic;2727;538;137,894667916777;5428,16937552943;
62;sartrouville;51150;6046;159,434707685046;5442,99165925115;
63;rosay-78;385;84;123,004906115008;5439,28886819389;
