472
-118.59726
74.59043
5016.74815
5148.32510
48
75170
1;saint-pierre-d-oleron;6687;164;-101,79473191991;5109,40687931747;
2;saint-sever-de-saintonge;625;76;-39,4815676647079;5080,9298586038;
3;romazieres;72;8;-12,877658597927;5113,10967037474;
4;nancras;678;221;-68,5384779156559;5087,16789398856;
5;trizay;1342;94;-69,6647191880881;5101,99017771028;
6;saint-ouen-17;131;18;-12,9047539513242;5100,14434192798;
7;breuillet-17;2634;131;-81,5432482524862;5081,60814765633;
8;gourvillette;106;13;-16,7711619025839;5101,99017771028;
9;saint-germain-de-vibrac;203;28;-24,7094717701087;5051,95246072023;
10;jarrie-audouin;284;33;-37,3113672714327;5118,66941670697;
11;chermignac;1261;93;-51,7889783755277;5079,75119238137;
12;preguillac;436;66;-47,9190191862414;5077,90535659907;
13;courcoury;713;56;-45,288246020893;5083,4651029313;
14;ronde;1078;51;-62,0342648584135;5148,32510364307;
15;saint-bris-des-bois;406;44;-37,490951987526;5089,02484926353;
16;saint-sauvant-17;512;72;-39,1046944071257;5085,9669887808;
17;saint-mande-sur-bredoire;307;13;-23,1657508423049;5116,82358092467;
18;clam;379;55;-35,0718994027411;5059,36916232742;
19;soubise;2909;266;-77,3355497463367;5107,54992404251;
20;clavette;1184;188;-78,3407127730909;5129,78890937142;
21;cercoux;1191;28;-15,6887094344042;5018,59398272686;
22;surgeres;6508;226;-57,827074072749;5126,08611831416;
23;tugeras-saint-maurice;360;26;-31,8385406206228;5043,77963361186;
24;perigny-17;7284;675;-83,4519613915659;5131,64586464639;
25;medis;2739;116;-75,1386921439178;5076,04840132411;
26;guitinieres;419;45;-40,3154375133713;5051,95246072023;
27;bouhet;871;57;-66,7415410696371;5133,50281992135;
28;saint-medard-17;81;21;-27,7177141886182;5048,07175778034;
29;cire-d-aunis;1176;45;-72,0277859576603;5120,52637198193;
30;puyrolland;195;15;-46,3175913146002;5118,66941670697;
31;ardillieres;792;50;-68,1691531889882;5120,52637198193;
32;nere;753;25;-18,0340652482141;5111,26383459244;
33;eduts;66;8;-16,7409484507254;5113,10967037474;
34;ars-en-re;1330;121;-116,709550048139;5138,12852886976;
35;arthenac;328;25;-24,6729302243303;5061,22611760239;
36;saint-martial-17;124;30;-34,7276949180487;5120,52637198193;
37;etaules-17;2358;204;-85,3753681367779;5085,3109387136;
38;authon-ebeon;390;33;-31,6339009919179;5096,75289666532;
39;chatenet;233;24;-23,4641767143556;5037,13017699851;
40;forges-17;1197;88;-69,3924888872987;5126,08611831416;
41;saintes;26011;571;-49,1407881668137;5087,16789398856;
42;clion-17;803;50;-38,9803336763853;5057,51220705246;
43;varaize;579;28;-32,232815211189;5105,70408826021;
44;ballans;207;29;-16,7912557247748;5094,58459559575;
45;saint-xandre;4488;337;-84,6590903906571;5137,20561097861;
46;verines;1987;148;-74,3974081187867;5137,20561097861;
47;sablonceaux;1251;56;-68,5793572837016;5083,4651029313;
48;portes-en-re;651;76;38,5746288519092;5142,76535731084;
49;pons;4333;156;-42,802191611895;5068,63169971691;
50;saint-aigulin;1919;67;-1,30703569461544;5020,45093800183;
51;saint-vivien-17;1101;133;-81,0067845996839;5122,38332725689;
52;sainte-radegonde-17;541;48;-67,731128622469;5097,92044339509;
53;luchat;434;92;-59,5217546617455;5083,4651029313;
54;barzan;455;56;-66,2077296259704;5063,07195338469;
55;saint-froult;361;56;-81,2266293508927;5105,70408826021;
56;rioux;924;48;-55,7228854470693;5074,19144604914;
57;saint-julien-de-l-escap;859;98;-37,3788232655462;5107,54992404251;
58;marans-17;4623;56;-76,8226190197071;5148,32510364307;
59;essards-17;615;63;-59,4329630682198;5092,72764032079;
60;floirac-17;322;25;-58,470500514578;5057,51220705246;
61;houmeau;2267;537;-89,8174881033182;5135,34865570365;
62;cramchaban;611;38;-55,1399389701678;5139,06256625358;
63;geay-17;680;42;-59,3617752620488;5100,14434192798;
64;saint-mard-17;1066;50;-55,2737416053337;5124,22916303919;
65;bignay;424;48;-46,4152167719387;5105,70408826021;
66;saint-pierre-de-l-isle;275;42;-33,4616143658283;5116,82358092467;
67;fontaine-chalendray;230;12;-14,1738883600848;5109,40687931747;
68;gonds;1511;116;-47,8761990303412;5083,4651029313;
